Nom,Adresse,Prestations,Tel,Website,page
 Asian Exotic Boat ," 119 av Versailles, 75016 PARIS", , 01 46 47 94 74 , ,48
 EXKi Bercy ," 193 r Bercy, 75012 PARIS"," Prestations : saladerie, sandwicherie", 01 43 07 64 61 ,null http://www.facebook.com/EXKi-146242652538821 http://www.facebook.com/exkirestaurants http://www.exki.be/fr/restaurants,48
 Subway ," 24 r St André des Arts, 75006 PARIS"," Prestations : sandwicherie, saladerie", 01 43 26 19 31 ,null http://www.facebook.com/SubwayEnFrance http://www.subway.com/fr-fr http://www.subwayfrance.fr,48
 Subway ," 24 r St André des Arts, 75006 PARIS"," Prestations : sandwicherie, saladerie", 01 43 26 19 31 ,null http://www.facebook.com/SubwayEnFrance http://www.subway.com/fr-fr http://www.subwayfrance.fr,49
 Little Capri ," 3 sq Paul Paray, 75017 PARIS", , 07 56 95 04 12 , ,49
 Lebotti Daniel ," 39 r Bretagne, 75003 PARIS", , 01 42 78 82 42 ,http://www.mangiamo-italiano.com,49
  POKE GOURMAND ," 184 r St Jacques, 75005 PARIS", , 01 42 49 66 24 , ,49
 Les Bariolés de Maud ," 12 r Buffault, 75009 PARIS", , 09 73 17 01 68 ,null http://www.facebook.com/pages/Les-Bariol%C3%A9s/523982407793632 http://www.facebook.com/lesbariolesdemaud http://www.lesbariolesdemaud.fr,49
 Il Poccolo Otranto SARL ," 122 r Charonne, 75011 PARIS", , 01 43 70 58 51 ,null http://www.facebook.com/474083372658561 http://www.facebook.com/Il-Piccolo-Otranto-474083372658561 http://cestfrais.fr,49
 Bistrot Bassano E.A.D. ALAGLIS ," 7 r Bassano, 75116 PARIS", , 01 83 94 80 20 ,null http://www.facebook.com/BistrotBassano http://www.bistro-bassano.appspot.com,49
 Omama ," 153 r Poissonniers, 75018 PARIS", , 07 51 98 78 20 , ,49
 Healthy Groupe ," 266 r St Honoré, 75008 PARIS", Prestations : saladerie, 01 43 59 00 76 ,null http://www.facebook.com/jour.fr http://www.jour.fr,49
 Engelberg Anna ," 10 r Basfroi, 75011 PARIS", , 01 43 67 23 65 ,http://www.ganisraelparis11.com,49
 Tentazioni ," 26 r Tholozé, 75018 PARIS", , 01 53 28 45 20 ,null http://www.facebook.com/pages/Tentazoni/622039587848897 http://www.facebook.com/Restaurant.Tentazioni,49
 Boulhanne ," 102 bd Brune, 75014 PARIS"," Prestations : traiteur asiatique, traiteur halal, organisation de réceptions, boisson, vente à emporter, livraison de repas à domicile, location de vaisselle, personnel de réception, traiteurs de france, repas végétarien, parking, accès handicapé", 09 80 55 57 64 ,http://www.facebook.com/Boulhanne,49
 Les Cinq Epices ," 9 r M-A Lagroua Weill-Hallé, 75013 PARIS", , 06 23 44 40 92 , ,49
 Pane Amore Et Fantasia ," 100 r Damrémont, 75018 PARIS", , 01 42 54 26 34 ,null http://www.facebook.com/pages/La-table-de-Cristina/576270925720921 http://www.latabledecristina.fr,49
 PeGast ," 1 r Bourdaloue, 75009 PARIS", Prestations : sandwicherie, 01 45 26 84 35 ,null http://fr-fr.facebook.com/lemeilleurestalinterieur http://www.pegast.fr,49
 PeGast Mall ," 21 r Danielle Casanova, 75001 PARIS", Prestations : sandwicherie, 01 42 36 97 20 ,null http://fr-fr.facebook.com/lemeilleurestalinterieur http://www.pegast.fr,49
 Croccante ," 138 r Vaugirard, 75015 PARIS"," Prestations : plat à emporter, repas de groupe, restaurant de pâtes", 01 47 83 37 28 ,null http://www.facebook.com/Croccante-165636053450419 http://www.linternaute.com/restaurant/restaurant/11236/croccante.shtml,49
 DONYS'S ," 66 av Champs Elysées, 75008 PARIS", , 01 70 81 07 15 ,null http://www.facebook.com/dohnys.traiteur.sas http://www.dohnys.com,49
 La Maison De La Truffe SA ," 19 pl Madeleine, 75008 PARIS", , 01 42 65 53 22 ,null http://www.facebook.com/MaisondelaTruffe http://www.maison-de-la-truffe.com/en http://www.gourmandisedeluxe.com,49
 La Mandarine Des Belles Feuilles ," 43 r Belles Feuilles, 75116 PARIS"," Prestations : traiteur asiatique, traiteur halal, repas sans gluten, repas sans sel, plateau repas, boisson, vente à emporter", 01 45 05 19 88 , ,49
 La Marée Beauvau ," Marche Couvert pl Aligre, 75012 PARIS", Prestations : livraison à domicile, 01 43 47 47 63 ,null http://www.facebook.com/la.maree.beauvau http://www.lamareebeauvau.fr,50
 Gomez Ana ," 8 r Auteuil, 75016 PARIS", , 06 61 55 75 47 , ,50
 Saveurs et Raffinement ," 61 r Chardon Lagache, 75016 PARIS"," Prestations : traiteur halal, traiteur casher, location de matériel de réception, location de vaisselle, location de salle, personnel de réception, maître d'hôtel, cuisinier, traiteur à domicile, traiteur bio, repas d'affaire, repas d'anniversaire, repas sans gluten, repas sans sel, plateau repas, plateau repas bio", 06 63 99 16 23 ,http://www.saveursetraffinement.com,50
 FOODOJAP ," 17 r Gâtines, 75020 PARIS"," Prestations : traiteur asiatique, repas d'affaire, repas d'anniversaire, organisation de réceptions, boisson, vente à emporter, livraison de repas à domicile", 01 43 66 29 29 , ,50
 PARMA MIA ," 97 r Blomet, 75015 PARIS", , 01 40 43 04 04 , ,50
 Ankka ," 11 r Gaillon, 75002 PARIS", Prestations : saladerie, 01 42 96 63 84 ,http://www.ankka.fr,50
 Healthy Group ," 59 r La Boétie, 75008 PARIS", Prestations : saladerie, 01 42 89 56 44 ,null http://www.facebook.com/Jour.fr http://www.jour.fr/restaurants,50
 Techeney Christine Angela ," 8 r Lemercier, 75017 PARIS"," Prestations : Traiteur halal, Traiteur à domicile, Repas d'affaires, Repas d'anniversaire, Repas sans gluten, Plateaux repas, Personnel de service, Maître d'hôtel, Cuisinier", 07 64 07 06 00 , ,50
 Pavillon d'Armenonville ," Bois Boulogne pav Darmenonvi all Longchamp, 75116 PARIS", , 01 44 30 11 11 ,null http://www.facebook.com/370787182947217 http://www.facebook.com/Pavillon-dArmenonville-370787182947217 http://www.pavillon-armenonville.fr,50
